Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background,label
16,52,24,52,28,48,36,48,32,52,28,56,24,60,16,64,48,52,64,Hand Waving
16,52,24,52,28,48,36,48,32,52,28,56,24,56,16,64,48,52,64,Hand Waving
16,52,24,52,28,48,36,52,44,48,28,56,24,60,16,64,48,52,60,Hand Waving
16,52,24,52,28,48,32,52,20,36,24,56,24,60,20,68,48,52,60,Hand Waving
16,52,24,52,28,48,36,52,28,36,24,56,28,60,24,68,48,52,60,Hand Waving
16,52,24,52,28,48,28,40,28,36,28,56,28,60,28,68,48,52,60,Hand Waving
16,52,24,52,28,48,32,40,32,36,28,56,28,64,28,68,48,52,60,Hand Waving
16,52,24,52,28,48,32,40,36,32,28,56,32,60,32,68,48,48,60,Hand Waving
16,52,24,52,28,48,36,40,40,36,28,56,32,60,36,64,48,48,64,Hand Waving
16,52,24,52,28,48,36,40,40,36,28,56,36,52,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,40,44,44,40,28,56,36,52,44,52,48,48,64,Hand Waving
16,52,24,52,28,48,40,44,44,40,28,52,36,52,40,56,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,44,48,28,56,36,52,40,52,48,48,64,Hand Waving
16,52,24,52,28,48,36,48,40,48,28,56,36,56,40,56,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,48,48,28,56,36,52,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,36,52,28,52,36,52,36,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,40,52,28,52,36,52,28,52,48,48,60,Hand Waving
16,52,24,52,28,48,40,48,48,44,28,56,36,52,28,52,48,48,60,Hand Waving
16,52,24,52,28,48,40,44,44,40,28,56,36,52,40,56,48,48,60,Hand Waving
16,52,24,52,28,48,40,44,44,36,28,56,36,56,36,56,48,48,60,Hand Waving
16,52,24,52,28,48,36,40,40,36,28,56,36,64,40,68,48,48,60,Hand Waving
16,52,24,52,28,44,36,40,36,32,28,56,32,60,36,68,48,48,60,Hand Waving
16,52,24,52,28,48,32,40,32,32,28,56,36,56,44,56,48,48,60,Hand Waving
16,52,24,52,28,48,28,40,28,32,28,56,28,60,28,68,48,48,60,Hand Waving
16,52,24,52,28,48,28,40,24,36,28,56,36,56,24,68,48,48,60,Hand Waving
16,52,24,52,24,48,28,40,24,36,24,56,24,60,20,68,48,52,60,Hand Waving
16,52,24,52,28,48,24,40,20,36,28,56,24,56,20,64,48,52,60,Hand Waving
16,52,24,52,28,48,24,44,20,40,28,56,24,56,20,64,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,36,48,28,56,40,52,16,64,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,32,48,28,56,36,52,36,52,48,52,60,Hand Waving
16,52,28,52,28,48,40,48,32,52,28,56,36,52,32,52,48,48,60,Hand Waving
16,52,28,52,28,48,40,48,32,52,28,56,24,56,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,40,48,36,52,28,56,36,52,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,40,48,48,48,28,56,20,56,16,60,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,32,52,28,56,20,60,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,40,48,36,52,28,56,24,56,32,56,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,32,52,24,52,24,60,20,64,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,44,48,28,56,24,60,20,64,48,52,60,Hand Waving
16,52,24,52,28,48,32,48,24,36,28,56,24,60,20,64,48,52,60,Hand Waving
16,52,24,52,24,48,32,48,28,36,28,52,36,52,36,52,48,52,60,Hand Waving
16,52,24,52,28,48,32,40,28,36,28,56,32,56,24,68,48,48,64,Hand Waving
16,52,28,52,28,48,32,40,32,36,28,56,36,52,44,52,48,48,64,Hand Waving
16,52,24,52,28,48,32,40,36,36,28,56,32,56,32,64,48,52,60,Hand Waving
16,52,24,52,28,48,36,40,36,36,28,56,32,60,32,64,48,48,64,Hand Waving
16,52,24,52,28,48,36,40,40,36,28,56,32,60,36,64,48,48,64,Hand Waving
16,52,24,52,28,48,36,40,44,36,28,56,36,60,40,64,48,48,60,Hand Waving
16,52,24,52,28,48,36,40,44,40,28,56,36,56,40,56,48,48,60,Hand Waving
16,52,24,52,28,48,40,44,48,40,28,56,36,52,44,52,48,48,64,Hand Waving
16,52,24,52,28,48,40,48,48,48,28,56,36,52,40,52,48,48,64,Hand Waving
16,52,24,52,28,48,40,48,40,52,28,56,36,52,40,52,48,48,64,Hand Waving
16,52,24,52,28,48,36,48,40,52,28,56,36,52,44,52,48,48,64,Hand Waving
16,52,24,52,28,48,36,48,40,52,28,56,36,52,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,44,48,28,56,36,52,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,44,44,40,28,56,36,56,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,44,44,36,28,56,36,60,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,44,40,36,28,56,36,60,40,68,48,48,60,Hand Waving
16,52,24,52,28,48,32,40,36,36,28,56,32,60,36,68,48,48,60,Hand Waving
16,52,24,52,28,48,32,40,32,36,28,56,36,56,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,28,40,28,32,28,56,28,64,28,68,48,48,60,Hand Waving
16,52,24,52,28,48,28,40,24,36,28,56,28,60,24,68,48,52,60,Hand Waving
16,52,24,52,24,48,24,40,20,36,24,56,24,64,24,68,48,52,60,Hand Waving
16,52,24,52,28,48,24,40,20,36,24,56,24,60,20,64,48,48,60,Hand Waving
16,52,24,52,24,48,24,44,16,40,28,56,24,60,16,64,48,48,60,Hand Waving
16,52,24,52,24,48,20,44,16,40,28,56,20,60,16,64,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,44,48,28,56,24,60,16,64,48,52,60,Hand Waving
16,52,24,48,28,48,36,48,32,52,28,56,20,56,20,60,48,52,60,Hand Waving
16,52,24,52,28,48,40,48,44,48,24,56,20,60,12,60,48,52,60,Hand Waving
16,52,24,52,28,48,36,48,32,52,28,56,24,56,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,36,52,32,52,28,56,32,52,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,40,48,32,52,28,52,20,56,16,60,48,52,60,Hand Waving
16,52,24,52,28,48,32,52,32,52,24,52,24,56,32,52,48,52,60,Hand Waving
16,52,24,52,28,48,32,52,32,52,24,52,36,52,32,52,48,52,60,Hand Waving
16,52,24,52,24,48,32,52,32,52,24,56,24,60,16,64,48,52,60,Hand Waving
16,52,24,52,24,48,36,52,20,40,24,56,32,56,20,64,48,52,60,Hand Waving
16,52,24,52,28,48,28,40,20,36,28,56,28,56,24,64,48,52,60,Hand Waving
16,52,24,52,24,48,28,40,24,36,28,56,36,56,44,56,48,48,60,Hand Waving
16,52,24,52,28,48,28,40,28,36,28,56,28,64,28,68,48,52,60,Hand Waving
16,52,24,52,28,48,32,40,32,36,28,56,28,60,32,68,48,48,60,Hand Waving
16,52,24,52,28,48,32,40,32,32,28,56,32,60,36,68,48,48,60,Hand Waving
16,52,24,52,28,48,32,40,36,36,28,56,32,60,36,64,48,48,60,Hand Waving
16,52,24,52,28,48,36,40,40,36,28,56,32,60,40,64,48,48,60,Hand Waving
16,52,24,52,28,48,36,44,40,40,28,56,36,56,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,44,44,44,28,56,36,56,44,52,48,48,60,Hand Waving
16,52,24,52,28,48,36,48,44,48,28,52,40,52,44,52,48,48,60,Hand Waving
16,44,24,44,28,40,40,40,48,36,28,48,36,52,44,56,52,40,68,Hand Waving
16,44,24,44,28,40,40,36,48,36,28,48,36,52,44,56,52,44,68,Hand Waving
16,44,24,44,28,40,40,36,48,36,28,52,36,52,40,56,52,44,68,Hand Waving
16,44,24,44,28,52,36,56,40,60,28,40,40,36,48,32,52,48,68,Hand Waving
16,44,24,44,28,48,32,56,36,64,28,40,36,36,44,32,52,48,68,Hand Waving
16,44,24,44,28,40,36,32,44,28,28,52,32,56,36,64,52,44,68,Hand Waving
16,44,24,44,28,52,32,60,32,68,28,40,36,32,40,28,52,44,68,Hand Waving
16,44,24,44,28,40,32,32,36,24,28,52,28,60,28,68,52,44,68,Hand Waving
16,44,24,44,28,40,32,32,32,24,24,52,28,60,28,68,52,44,68,Hand Waving
16,44,24,44,28,40,28,32,28,24,24,52,28,60,24,68,52,44,68,Hand Waving
16,44,24,44,28,40,28,32,24,24,24,52,24,60,24,64,52,44,68,Hand Waving
16,44,24,44,28,40,28,32,24,28,24,52,24,60,20,64,52,44,68,Hand Waving
16,44,24,44,28,40,24,32,20,32,24,52,24,60,20,60,52,44,68,Hand Waving
16,44,24,44,24,40,24,36,20,32,24,52,24,56,16,56,48,44,64,Hand Waving
16,48,24,48,24,40,24,36,20,36,24,52,20,56,16,56,36,44,60,Hand Waving
16,48,24,48,24,40,24,36,20,36,24,52,20,52,24,36,48,48,64,Hand Waving
16,48,24,48,24,40,20,36,20,36,24,52,24,52,24,40,48,44,64,Hand Waving
16,48,24,48,24,40,20,36,16,40,24,52,20,52,16,52,48,44,68,Hand Waving
16,48,24,48,24,44,20,40,24,52,24,48,24,40,32,44,48,44,68,Hand Waving
16,48,24,48,24,48,24,52,24,52,24,44,20,40,20,24,48,44,64,Hand Waving
16,48,24,48,24,48,24,52,24,52,24,44,20,40,20,24,48,44,68,Hand Waving
16,48,24,48,24,44,20,40,24,52,24,44,20,52,20,56,48,44,64,Hand Waving
16,48,24,48,24,40,20,40,16,40,24,52,20,52,16,52,48,44,64,Hand Waving
16,48,24,48,24,40,20,36,20,36,24,52,24,52,16,52,48,44,64,Hand Waving
16,48,24,48,24,40,20,36,20,36,24,52,20,56,16,56,48,44,64,Hand Waving
16,48,20,44,24,40,20,36,20,36,20,52,24,48,24,40,28,44,48,Hand Waving
16,48,24,48,24,40,24,36,20,32,24,52,20,56,20,60,48,44,64,Hand Waving
16,48,24,48,24,40,24,36,20,32,28,52,24,60,20,64,52,44,68,Hand Waving
16,48,24,48,28,40,28,36,24,32,24,52,24,60,20,64,52,44,68,Hand Waving
12,48,24,48,28,40,28,32,24,28,24,52,24,60,20,64,52,44,68,Hand Waving
12,48,24,48,28,40,28,32,24,28,24,52,24,60,24,68,52,44,68,Hand Waving
12,48,24,48,28,40,28,32,28,24,24,52,28,60,24,68,52,44,68,Hand Waving
16,48,24,48,28,40,32,32,28,28,28,52,28,60,28,68,52,44,68,Hand Waving
16,44,24,48,28,40,32,32,32,28,28,52,28,60,28,68,52,44,68,Hand Waving
16,44,24,48,28,52,32,60,32,68,28,40,36,32,36,28,52,48,68,Hand Waving
16,44,24,48,28,44,36,36,36,64,28,40,32,60,36,64,52,44,68,Hand Waving
16,44,24,48,28,40,36,36,44,32,28,52,32,60,36,64,52,44,64,Hand Waving
16,44,24,48,28,52,36,60,40,60,28,40,40,36,44,32,52,48,68,Hand Waving
16,44,24,44,28,40,40,40,48,36,28,52,36,56,40,60,52,48,64,Hand Waving
12,44,24,44,28,40,40,40,48,36,28,52,36,56,44,60,52,44,64,Hand Waving
16,44,24,44,28,40,40,40,48,36,28,52,36,56,44,60,52,44,64,Hand Waving
16,44,24,44,28,40,40,40,48,36,28,52,36,56,44,60,52,44,64,Hand Waving
16,44,24,44,28,40,40,36,48,36,28,52,36,56,40,60,52,44,64,Hand Waving
16,44,24,48,28,52,36,60,40,64,28,40,36,36,44,32,52,48,64,Hand Waving
12,44,24,48,28,40,36,36,40,32,28,52,32,60,36,64,52,44,64,Hand Waving
12,44,24,48,28,40,36,36,40,32,24,52,32,60,36,64,52,44,64,Hand Waving
12,44,24,48,28,52,32,60,32,68,28,40,36,32,40,28,52,44,64,Hand Waving
12,44,24,48,28,40,32,32,32,28,28,52,28,60,28,68,52,44,68,Hand Waving
12,44,24,48,28,40,32,32,32,28,24,52,28,60,28,68,52,44,68,Hand Waving
16,44,24,44,28,40,28,32,28,28,24,52,28,60,24,68,52,44,68,Hand Waving
12,44,24,44,28,40,28,32,24,28,24,52,28,60,24,64,52,44,64,Hand Waving
12,44,24,44,28,40,28,32,24,32,24,52,24,60,20,64,52,44,64,Hand Waving
16,44,24,44,24,40,28,32,20,32,24,52,24,60,20,60,52,44,64,Hand Waving
12,44,24,48,24,40,24,32,20,32,24,52,24,56,20,56,48,44,64,Hand Waving
16,44,24,44,24,40,24,36,16,36,24,52,24,56,20,56,48,44,64,Hand Waving
16,44,24,44,24,40,24,36,24,36,24,48,24,52,20,52,48,44,64,Hand Waving
12,44,20,44,24,40,24,36,20,48,24,48,24,52,24,40,48,48,64,Hand Waving
16,48,20,44,24,40,24,52,16,44,20,48,24,52,28,40,48,44,64,Hand Waving
16,48,24,48,24,52,24,52,20,48,24,40,24,40,16,48,48,48,68,Hand Waving
16,48,20,48,24,52,24,52,16,48,24,40,24,40,16,44,48,48,64,Hand Waving
16,48,20,48,24,52,24,52,24,52,24,40,28,40,40,44,48,48,64,Hand Waving
16,48,20,48,24,40,24,40,24,40,24,52,24,52,24,44,48,44,64,Hand Waving
16,44,24,48,24,40,24,36,20,40,24,52,24,56,20,52,48,44,64,Hand Waving
16,44,24,48,24,40,28,36,20,40,24,52,28,56,24,56,48,44,64,Hand Waving
12,48,24,48,24,40,28,36,24,36,24,52,28,60,24,56,48,44,64,Hand Waving
12,48,24,48,28,40,28,36,24,32,24,52,28,60,24,60,48,44,64,Hand Waving
12,48,24,48,28,40,32,32,28,32,28,52,28,60,28,60,52,44,64,Hand Waving
12,48,24,48,28,40,32,36,28,32,28,52,32,60,32,64,48,44,64,Hand Waving
16,44,24,48,28,52,32,60,32,64,28,44,32,36,32,32,52,48,64,Hand Waving
16,44,24,48,28,52,32,60,36,68,28,40,32,36,32,28,52,48,64,Hand Waving
16,44,24,48,28,52,36,60,40,68,28,40,36,36,36,28,48,52,64,Hand Waving
16,44,24,48,28,56,36,60,40,68,28,40,36,36,40,28,52,48,64,Hand Waving
16,44,24,48,28,52,36,60,44,64,28,44,36,36,40,32,52,48,64,Hand Waving
16,44,24,48,28,52,36,60,44,64,28,40,36,36,40,32,52,52,68,Hand Waving
16,48,24,48,28,52,36,40,44,36,28,40,36,56,44,60,52,48,68,Hand Waving
16,48,24,48,28,44,36,40,44,36,28,52,36,56,44,60,52,44,68,Hand Waving
16,48,24,48,28,44,40,40,44,40,28,52,36,56,44,56,52,44,68,Hand Waving
16,48,24,48,28,44,36,40,44,40,28,52,36,56,44,56,52,44,68,Hand Waving
16,48,24,48,28,52,36,56,44,40,28,52,36,56,44,56,52,48,64,Hand Waving
16,48,24,48,28,52,36,56,44,60,28,40,36,40,44,36,52,48,64,Hand Waving
16,48,24,48,28,52,36,60,44,64,28,40,36,40,44,36,52,48,64,Hand Waving
16,48,24,48,28,52,36,60,40,64,28,44,36,36,44,32,48,48,64,Hand Waving
16,48,24,48,28,56,36,60,40,68,28,44,36,36,40,32,48,48,64,Hand Waving
16,48,24,48,28,56,32,60,36,68,28,40,36,36,40,28,48,52,64,Hand Waving
16,48,24,48,24,52,32,64,36,68,28,40,32,36,36,28,48,52,64,Hand Waving
16,48,24,48,24,56,28,64,32,72,28,40,32,32,32,28,52,48,64,Hand Waving
12,48,24,48,28,40,28,32,28,24,24,56,28,64,28,68,52,44,64,Hand Waving
12,48,24,48,24,40,28,36,24,28,24,52,24,64,24,68,52,44,68,Hand Waving
12,48,24,48,24,40,24,32,20,28,24,52,24,60,20,64,48,44,64,Hand Waving
16,48,24,48,24,40,24,36,20,32,24,52,24,56,20,60,48,44,64,Hand Waving
16,48,24,48,24,40,24,36,20,32,24,52,20,56,16,60,48,44,68,Hand Waving
16,48,24,48,24,40,20,36,20,36,24,52,20,56,16,60,48,44,64,Hand Waving
12,48,20,48,24,40,12,36,20,36,20,52,16,56,16,56,48,44,64,Hand Waving
12,48,16,48,20,40,20,36,24,40,20,52,24,52,12,52,44,44,60,Hand Waving
12,48,16,48,20,40,20,36,40,44,20,52,24,52,16,56,44,44,60,Hand Waving
12,48,20,48,24,44,20,36,12,40,24,52,20,52,12,48,48,44,64,Hand Waving
12,48,20,48,20,40,20,40,8,44,20,52,20,52,12,48,48,44,64,Hand Waving
12,48,16,48,20,40,20,40,20,36,20,52,24,52,12,48,48,44,64,Hand Waving
12,48,16,48,20,40,20,36,12,44,20,52,16,56,12,52,44,44,56,Hand Waving
12,48,20,48,24,44,20,36,16,36,24,52,16,56,12,52,48,44,60,Hand Waving
12,48,20,48,24,40,20,36,20,36,24,52,16,56,16,56,44,44,60,Hand Waving
16,48,24,48,24,40,24,36,20,32,24,52,20,60,16,60,48,44,64,Hand Waving
16,48,24,48,24,44,24,36,20,32,24,52,20,60,16,60,48,44,64,Hand Waving
16,48,24,48,24,44,28,36,24,32,24,52,24,60,20,64,48,44,64,Hand Waving
16,48,24,48,24,44,28,36,28,28,24,52,24,60,24,64,48,44,64,Hand Waving
16,48,24,48,24,40,32,36,32,28,24,52,28,60,28,68,48,44,64,Hand Waving
16,48,24,48,28,44,32,36,36,28,24,52,32,60,32,68,48,44,64,Hand Waving
16,48,24,48,28,44,32,36,40,32,24,52,32,60,36,68,48,44,64,Hand Waving
16,48,24,48,28,44,36,40,40,36,24,52,32,60,40,64,48,44,64,Hand Waving
16,48,24,48,28,44,36,40,44,36,28,52,36,60,40,64,48,44,64,Hand Waving
16,48,24,48,28,44,36,40,44,40,28,52,36,56,44,60,48,44,64,Hand Waving
16,48,24,48,28,44,36,44,44,44,28,52,36,56,40,56,48,44,64,Hand Waving
16,48,24,48,28,52,36,56,44,56,28,44,36,52,44,56,48,48,68,Hand Waving
16,48,24,48,28,44,36,44,44,44,28,52,36,56,44,56,48,44,68,Hand Waving
16,48,24,48,28,44,36,40,44,40,28,52,36,56,40,56,48,44,68,Hand Waving
16,48,24,48,28,44,36,40,44,40,28,52,36,56,40,60,48,44,68,Hand Waving
16,48,24,48,28,44,36,40,44,36,28,56,36,56,40,60,52,44,68,Hand Waving
16,48,24,48,28,44,36,40,44,36,28,56,36,60,40,64,48,44,64,Hand Waving
16,48,24,48,28,56,36,60,44,64,28,44,36,36,44,32,48,48,64,Hand Waving
16,48,24,48,24,52,36,60,40,32,28,40,36,36,40,64,48,48,64,Hand Waving
16,48,24,48,28,44,36,36,40,32,24,52,36,60,40,68,48,44,64,Hand Waving
16,48,24,48,28,56,36,60,40,68,28,40,36,36,40,28,48,48,64,Hand Waving
16,48,24,48,28,56,32,60,36,68,28,40,32,36,36,28,52,48,64,Hand Waving
16,48,24,48,28,40,32,36,32,28,24,52,32,60,36,68,48,44,64,Hand Waving
16,48,24,48,28,52,32,60,32,68,28,44,32,36,32,28,52,48,64,Hand Waving
16,48,24,48,28,40,28,32,28,32,28,56,28,60,32,68,52,44,64,Hand Waving
16,48,24,48,28,44,28,36,28,32,28,52,28,60,28,64,52,44,64,Hand Waving
16,44,24,48,28,40,28,36,24,32,24,52,28,60,24,64,52,44,68,Hand Waving
16,44,24,48,24,40,28,36,24,32,24,52,28,60,20,60,52,44,68,Hand Waving
16,44,24,48,24,40,28,36,20,36,24,52,24,60,24,60,48,44,68,Hand Waving
12,44,24,48,24,40,24,36,20,36,24,52,24,60,20,60,48,44,64,Hand Waving
12,44,24,48,24,40,24,36,16,40,24,52,24,60,20,56,48,44,64,Hand Waving
16,44,20,48,24,40,24,36,16,40,24,52,24,60,20,56,48,44,64,Hand Waving
16,44,24,48,24,40,24,36,24,36,24,52,24,60,20,56,44,44,64,Hand Waving
16,44,20,48,24,52,20,60,20,52,24,48,24,40,24,36,44,48,60,Hand Waving
12,44,20,48,20,52,20,56,16,44,24,48,20,56,24,40,44,48,60,Hand Waving
12,48,20,48,24,44,24,36,20,40,24,52,20,56,16,56,48,44,60,Hand Waving
16,44,20,48,24,52,20,56,20,40,24,48,20,56,24,40,44,48,60,Hand Waving
16,44,20,48,24,52,24,36,16,56,24,44,24,36,20,56,44,48,60,Hand Waving
16,44,24,48,24,40,24,36,24,36,24,52,20,60,16,56,48,44,60,Hand Waving
12,44,24,48,24,40,24,36,24,36,24,52,20,60,16,56,48,44,60,Hand Waving
12,44,24,48,24,40,24,36,20,36,24,52,20,60,20,60,48,44,64,Hand Waving
12,44,24,48,24,40,28,36,20,32,24,52,24,60,20,60,48,44,64,Hand Waving
12,44,24,48,24,40,28,36,24,32,24,52,24,60,20,60,48,44,64,Hand Waving
12,44,24,48,24,40,28,36,24,32,24,52,24,60,24,64,48,44,64,Hand Waving
12,44,24,48,24,44,28,36,28,28,24,52,28,60,24,64,48,48,64,Hand Waving
12,44,24,48,24,44,28,36,28,28,24,52,28,60,28,68,48,48,64,Hand Waving
12,44,24,48,24,52,28,60,32,68,28,40,32,36,32,28,48,48,64,Hand Waving
12,44,20,48,24,52,32,60,36,68,28,40,32,36,36,28,48,52,64,Hand Waving
12,44,20,48,24,52,32,60,36,64,28,40,32,36,36,32,48,52,64,Hand Waving
12,44,20,48,24,52,36,60,40,64,24,44,36,36,40,32,48,48,64,Hand Waving
12,44,24,48,24,52,36,40,44,36,24,52,36,56,44,60,48,48,64,Hand Waving
12,44,24,48,28,52,36,56,44,60,28,44,40,36,48,36,52,52,64,Hand Waving
12,44,24,48,24,52,36,56,48,56,28,44,40,40,48,40,48,48,64,Hand Waving
12,44,24,48,24,52,36,56,48,56,28,44,40,40,48,40,48,48,64,Hand Waving
12,44,24,48,28,44,36,44,48,40,24,52,36,56,44,56,48,44,64,Hand Waving
12,44,24,48,28,44,40,44,48,40,24,52,36,56,44,56,48,44,64,Hand Waving
12,44,24,48,28,44,40,40,48,40,24,52,36,56,44,56,48,44,64,Hand Waving
12,44,24,48,28,44,40,40,48,40,24,52,36,56,44,60,52,44,68,Hand Waving
12,44,24,48,24,52,36,60,44,60,28,44,40,40,48,36,48,48,64,Hand Waving
12,44,24,48,24,52,36,60,44,64,28,40,40,40,48,36,48,52,64,Hand Waving
12,44,24,48,24,52,36,60,44,64,28,40,36,40,48,36,48,52,64,Hand Waving
12,44,24,48,24,52,36,40,44,36,28,40,36,60,44,64,52,48,64,Hand Waving
12,44,24,48,28,44,36,36,44,32,24,52,36,60,44,64,48,44,64,Hand Waving
12,44,24,48,28,40,40,36,44,32,24,52,36,60,44,64,48,44,64,Hand Waving
12,44,24,48,28,44,36,40,44,32,24,52,36,60,44,64,48,48,64,Hand Waving
12,44,24,48,28,44,36,40,44,36,24,52,36,60,44,60,48,48,64,Hand Waving
12,44,24,48,24,52,36,60,48,60,28,40,36,40,48,36,48,48,64,Hand Waving
16,44,24,48,28,52,36,56,48,56,28,40,40,40,48,36,52,52,64,Hand Waving
12,44,24,48,28,44,40,40,48,40,28,52,36,56,48,56,52,48,68,Hand Waving
16,44,24,48,28,52,40,56,48,40,28,44,40,40,48,52,52,44,68,Hand Waving
16,44,24,48,28,44,40,40,48,40,28,52,40,56,48,52,52,44,68,Hand Waving
16,44,24,48,28,44,40,40,52,44,28,52,40,56,48,52,52,44,68,Hand Waving
16,44,24,48,28,44,40,40,48,44,28,52,36,56,48,52,48,44,64,Hand Waving
16,44,24,48,28,52,36,56,48,44,28,44,36,52,48,48,52,48,64,Hand Waving
16,44,24,48,28,52,40,40,48,44,28,44,36,52,48,48,48,44,64,Hand Waving
16,44,24,48,28,52,40,56,48,48,28,44,40,40,48,44,52,48,64,Hand Waving
16,44,24,48,28,52,40,56,48,48,28,44,40,40,52,40,52,48,64,Hand Waving
16,44,24,48,28,52,40,56,48,56,28,44,40,40,48,40,52,52,64,Hand Waving
16,44,24,48,28,52,40,56,48,56,28,44,40,40,52,40,52,52,68,Hand Waving
16,44,24,48,28,40,40,40,48,40,28,52,40,56,48,56,52,44,68,Hand Waving
16,44,24,48,28,52,40,56,48,56,32,40,40,40,52,40,52,48,68,Hand Waving
16,44,24,48,28,52,40,56,48,56,28,40,40,40,48,40,52,44,68,Hand Waving
16,44,24,44,28,52,40,56,48,60,32,40,40,40,52,36,52,48,68,Hand Waving
16,44,24,44,32,40,44,40,52,36,28,52,40,56,48,60,52,44,68,Hand Waving
16,40,24,44,32,40,44,40,52,36,28,52,40,56,48,60,52,44,68,Hand Waving
16,40,24,44,32,40,40,40,48,36,28,52,40,56,48,60,52,44,68,Hand Waving
16,40,24,44,32,40,40,40,48,36,28,52,40,56,48,60,52,44,68,Hand Waving
16,40,24,44,32,40,40,40,48,36,28,52,36,56,48,56,52,44,68,Hand Waving
16,40,24,44,32,40,40,40,48,36,28,52,36,56,48,56,52,44,68,Hand Waving
16,40,24,44,32,40,40,40,48,36,28,52,40,56,48,56,52,44,68,Hand Waving
16,40,24,44,28,52,40,56,48,56,32,40,40,36,48,56,52,44,68,Hand Waving
16,40,24,44,28,52,40,56,52,40,32,40,40,40,52,36,52,44,68,Hand Waving
16,40,24,44,28,52,40,52,48,52,32,40,44,40,52,36,52,48,68,Hand Waving
16,40,24,44,32,40,44,40,52,36,28,52,40,52,48,52,52,44,68,Hand Waving
16,40,24,44,28,40,40,40,52,40,28,52,40,52,48,52,52,44,68,Hand Waving
16,40,24,44,28,52,40,52,48,52,32,40,40,36,48,40,52,44,64,Hand Waving
16,40,24,44,28,48,40,52,48,52,32,40,40,36,48,40,52,48,68,Hand Waving
16,40,24,44,28,48,40,52,48,52,32,40,36,52,48,52,52,44,64,Hand Waving
16,40,24,44,32,40,40,40,48,40,24,48,36,52,48,52,52,44,68,Hand Waving
16,40,24,44,32,40,36,52,48,40,24,48,36,52,48,52,52,44,64,Hand Waving
16,40,24,44,24,48,36,52,48,52,32,40,40,36,48,40,52,48,64,Hand Waving
16,36,24,40,28,40,40,36,48,40,24,48,36,52,48,52,52,44,64,Hand Waving
16,36,24,44,32,40,40,36,48,40,24,48,36,52,48,52,52,44,64,Hand Waving
16,36,24,40,32,40,40,36,48,40,24,48,36,52,48,52,52,44,68,Hand Waving
16,36,24,44,28,40,36,52,48,40,24,48,36,52,48,52,52,44,68,Hand Waving
16,36,24,40,32,40,44,40,52,36,24,48,36,52,48,52,52,44,68,Hand Waving
16,36,24,40,32,40,44,40,52,36,24,48,36,52,48,52,52,40,68,Hand Waving
16,36,24,40,32,40,44,40,52,36,24,48,36,52,48,52,52,44,68,Hand Waving
16,36,24,44,24,48,36,52,48,40,32,40,40,36,52,40,52,44,68,Hand Waving
16,36,24,44,32,40,40,40,48,36,24,48,36,52,44,52,52,44,68,Hand Waving
16,36,24,44,32,40,36,52,44,40,24,48,40,40,48,40,52,44,68,Hand Waving
16,40,24,44,24,48,36,56,48,52,28,40,40,40,48,36,52,48,68,Hand Waving
16,40,24,44,24,48,36,56,44,40,28,40,40,40,48,52,52,44,64,Hand Waving
16,40,24,44,24,48,36,56,48,40,28,44,40,40,48,36,48,44,64,Hand Waving
16,40,24,44,28,40,40,40,48,36,24,48,36,52,48,52,52,44,64,Hand Waving
16,40,24,44,24,48,36,56,48,40,28,40,40,40,48,52,52,44,64,Hand Waving
16,40,24,44,28,52,36,56,48,56,28,40,40,40,48,40,52,48,68,Hand Waving
16,40,24,44,28,52,36,56,48,56,28,40,40,40,48,40,48,48,64,Hand Waving
16,44,24,44,28,52,36,56,48,60,28,40,40,40,48,36,48,48,64,Hand Waving
12,44,24,44,28,52,36,56,48,60,28,40,40,40,48,36,48,48,64,Hand Waving
12,44,24,44,28,52,36,56,48,60,28,40,40,40,48,36,52,44,64,Hand Waving
12,44,24,44,28,52,36,56,48,60,28,40,40,40,48,36,52,48,64,Hand Waving
12,44,20,48,24,52,36,56,48,60,28,40,36,36,44,36,48,48,64,Hand Waving
12,44,20,48,24,52,36,56,44,64,28,40,36,36,44,32,48,48,64,Hand Waving
